央视频道,#genre#
贵州卫视,http://116.117.105.96:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路191』
贵州卫视,http://116.117.105.71:8096/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路192』
贵州卫视,http://123.138.22.30:9901/tsfile/live/0120_1.m3u8$LR•244•IPV4『线路193』
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055$LR•244•IPV4『线路194』
贵州卫视,http://lu.wqwqwq.sbs/itv/5000000004000025843.m3u8?cdn=bestzb$LR•244•IPV4『线路195』
贵州卫视,http://1.195.30.9:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路196』
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8$LR•244•IPV4『线路197』
贵州卫视,https://live.v1.mk/api/bestv.php?id=gzwshd8m/8000000$LR•244•IPV4『线路198』
贵州卫视,rtp://239.3.1.149:8076$LR•244•IPV4『线路199』
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路200』
贵州卫视,http://www.zzlag.top:9087/tsfile/live/0120_1.m3u8?key=txiptv$LR•244•IPV4『线路201』
贵州卫视,http://171.108.239.98:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0$LR•244•IPV4『线路202』
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076$LR•244•IPV4『线路203』
贵州卫视,http://59.44.102.18:8888/newlive/live/hls/34/live.m3u8$LR•244•IPV4『线路204』
贵州卫视,http://webmail.axxe.top:4022/rtp/239.3.1.149:8076$LR•244•IPV4『线路205』
贵州卫视,http://mail.petzhu.top:7000/rtp/239.254.201.20:6315$LR•244•IPV4『线路206』
贵州卫视,http://alvin.ergotron.net:8000/udp/239.77.1.221:5146$LR•244•IPV4『线路207』
贵州卫视,http://live.nctv.top/886/sxg.php?id=gzwsH265_4000$LR•244•IPV4『线路208』
贵州卫视,http://58.248.112.205:8006/GD_CUCC/G_GUIZHOU-CQ.m3u8?Authinfo=rXkmbbZhLH3Xhx6sgXqqNWs5lc8HFQLTI9VPV%2F62TTtga6C9mmCwOdyojSJe64LJ$LR•244•IPV4『线路209』
贵州卫视,http://113.240.177.80:8082/hls/39/index.m3u8$LR•244•IPV4『线路210』
贵州卫视,http://171.108.239.99:8181/tsfile/live/1085_1.m3u8?key=txiptv$LR•244•IPV4『线路211』
贵州卫视,http://58.57.21.166:9901/tsfile/live/0120_1.m3u8?key=txiptv$LR•244•IPV4『线路212』
贵州卫视,http://119.62.36.174:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•244•IPV4『线路213』
贵州卫视,http://jxcbn.ws-cdn.gitv.tv/hls/GUIZHD/index.m3u8?gMac=unknown&livodToken=6a5915a95f060a962a33247245c37399e22ab840d24f185001a19bada4f32095_1720505218_604800&fromCDN=ws$LR•244•IPV4『线路214』
贵州卫视,http://171.108.239.80:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0$LR•244•IPV4『线路215』
贵州卫视,http://223.151.51.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路216』
贵州卫视,http://58.48.37.158:1111/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路217』
贵州卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8$LR•244•IPV4『线路218』
贵州卫视,http://115.171.216.195:4000/udp/225.1.8.77:8076$LR•244•IPV4『线路219』
贵州卫视,http://111.160.17.2:59902/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路220』
贵州卫视,http://60.210.100.54:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路221』
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8?key=txiptv$LR•244•IPV4『线路222』
贵州卫视,http://118.122.2.29:9999/hls/32/index.m3u8$LR•244•IPV4『线路223』
贵州卫视,http://171.108.239.79:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=0&authid=0$LR•244•IPV4『线路224』
贵州卫视,http://123.138.216.44:9902/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路225』
贵州卫视,http://123.163.55.234:9901/tsfile/live/0120_1.m3u8?key=txiptv$LR•244•IPV4『线路226』
贵州卫视,http://117.27.190.42:9998/tsfile/live/23252_1.m3u8?key=txiptv$LR•244•IPV4『线路227』
贵州卫视,http://220.164.192.48:50085/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$LR•244•IPV4『线路228』
贵州卫视,https://stream1.freetv.fun/be180b523d2a803865df067773d0fa81e4bad55a68bcf0c90b47ea2853a91a91.m3u8$LR•244•IPV4『线路229』
贵州卫视,https://stream1.freetv.fun/bda93bdec1b49f90a28a53debe89da1431b895553b6967cec0427dea54072f07.m3u8$LR•244•IPV4『线路230』
贵州卫视,https://stream1.freetv.fun/3b2a1d5fc634b51c1f40e8449444e49392128387b966a99a30207fa2af4ec3c2.ctv$LR•244•IPV4『线路231』
贵州卫视,https://stream1.freetv.fun/d8e5c4a4f4936b7f730ab700c209410da38ffac1e6b8b29b3953666499e52a2a.m3u8$LR•244•IPV4『线路232』
贵州卫视,https://stream1.freetv.fun/4f0e77f78b9fe7a9cee8d73ac139096840ae0a5bc4b310eb3048901d06c58d26.m3u8$LR•244•IPV4『线路233』
贵州卫视,https://stream1.freetv.fun/20e35282ec1add7f7dd29b172633eba2e15e6c81a17136019a5b487fc76fd9d0.m3u8$LR•244•IPV4『线路234』
贵州卫视,https://stream1.freetv.fun/cc355cff5e64e929be202850ad548614c634aadb032518cdf95aa7ac68dc1a8d.m3u8$LR•244•IPV4『线路235』
贵州卫视,https://stream1.freetv.fun/3b4a9dc8bfa66db6d79ebf463530bd2aefb40a4df6ba0879b2f4a7b078acda8d.m3u8$LR•244•IPV4『线路236』
贵州卫视,https://stream1.freetv.fun/db48e282b6197afb8d7dfad3521a2bc9996f1e8b28a2a0b89ed1189c813617e1.m3u8$LR•244•IPV4『线路237』
贵州卫视,https://stream1.freetv.fun/2624a3d3afd990159593c235795f55f2dbf8e1b5c54289d2b8b2734ea672e527.m3u8$LR•244•IPV4『线路238』
贵州卫视,https://stream1.freetv.fun/caaa783fef84dc9616efd12130e12c203f778c37b47e56803d8b4c0659254948.m3u8$LR•244•IPV4『线路239』
贵州卫视,https://stream1.freetv.fun/2a8fd0fedb6695605a739eb6bd28a43b75d239e63f8cd891eab62f1f4af5b11d.m3u8$LR•244•IPV4『线路240』
贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls$LR•244•IPV4『线路241』
贵州卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226833/59814738.smil$LR•244•IPV4『线路242』
贵州卫视,http://115.153.254.81/PLTV/88888888/224/3221226833/59814738.smil/index.m3u8?fmt=ts2hls$LR•244•IPV4『线路243』
贵州卫视,http://175.18.189.238:9998/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$LR•244•IPV4『线路244』
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225732/2/index.m3u8$LR•227•IPV6『线路1』
河北卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8$LR•227•IPV6『线路2』
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225610/2/index.m3u8$LR•227•IPV6『线路3』
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225610/index.m3u8?fmt=ts2hls$LR•227•IPV6『线路4』
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8$LR•227•IPV6『线路5』
河北卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路6』
河北卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225961/main.m3u8$LR•227•IPV6『线路7』
河北卫视,http://[2409:8087:1a01:df::4035]/TVOD/88888888/224/3221225961/main.m3u8$LR•227•IPV6『线路8』
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路9』
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路10』
河北卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001229/index.m3u8?love=freedom$LR•227•IPV6『线路11』
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/wh7f454c46tw1751556859_2027091654/ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8?icpid=3&RTS=1674386161&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3$LR•227•IPV6『线路12』
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw1698524218_988816054/ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8?icpid=3&RTS=1669700299&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3$LR•227•IPV6『线路13』
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw1698524218_988816054/ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8?icpid=3&RTS=1669700299&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3 河南卫视$LR•227•IPV6『线路14』
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/ott.mobaibox.com/PLTV/4/224/3221228106/index.m3u8$LR•227•IPV6『线路15』
河北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001229/index.m3u8$LR•227•IPV6『线路16』
河北卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227063/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•227•IPV6『线路17』
河北卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225837/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•227•IPV6『线路18』
河北卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227063/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•227•IPV6『线路19』
河北卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225837/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$LR•227•IPV6『线路20』
河北卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?$LR•227•IPV6『线路21』
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw1567506605_718632069/ott.mobaibox.com/PLTV/3/224/3221227545/index.m3u8?icpid=3&RTS=1674385977&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3$LR•227•IPV6『线路22』
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8$LR•227•IPV6『线路23』
河北卫视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001229/index.m3u8?$LR•227•IPV6『线路24』
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路25』
河北卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?fmmv6$LR•227•IPV6『线路26』
河北卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路27』
河北卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?$LR•227•IPV6『线路28』
河北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?$LR•227•IPV6『线路29』
河北卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?$LR•227•IPV6『线路30』
河北卫视,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000487/1.m3u8$LR•227•IPV6『线路31』
河北卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?$LR•227•IPV6『线路32』
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8?$LR•227•IPV6『线路33』
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8?$LR•227•IPV6『线路34』
河北卫视,http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8??$LR•227•IPV6『线路35』
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路36』
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/index.m3u8$LR•227•IPV6『线路37』
河北卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS$LR•227•IPV6『线路38』
河北卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS$LR•227•IPV6『线路39』
河北卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS$LR•227•IPV6『线路40』
河北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN100000002BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUaxEcGF7BsTm3tBZ5QM10A3THYCGyx0KiW2nghgGHiPYyNBht0ohR2xRP7wFZyAPWYATALvCqK4y6nrLdX80fn4$LR•227•IPV6『线路41』
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8$LR•227•IPV6『线路42』
河北卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN100000002BESTVSMGSMG9/index.m3u8?m3u8_level=2$LR•227•IPV6『线路43』
河北卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?key=tvbox6_com$LR•227•IPV6『线路44』
河北卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路45』
河北卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS$LR•227•IPV6『线路46』
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8$LR•227•IPV6『线路47』
河北卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•227•IPV4『线路48』
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8$LR•227•IPV4『线路49』
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8$LR•227•IPV4『线路50』
河北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225732/index.m3u8$LR•227•IPV4『线路51』
河北卫视,http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$LR•227•IPV4『线路52』
河北卫视,http://1b6467f415.iok.la:9931/tsfile/live/1074_1.m3u8$LR•227•IPV4『线路53』
河北卫视,http://123.129.70.178:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路54』
河北卫视,http://36.40.236.131:9999/tsfile/live/0138_2.m3u8?key=txiptv&playlive=0&authid=0$LR•227•IPV4『线路55』
河北卫视,http://123.10.78.208:808/hls/53/index.m3u8$LR•227•IPV4『线路56』
河北卫视,http://42.48.50.232:9002/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路57』
河北卫视,http://118.249.23.16:4022/udp/239.76.245.199:1234$LR•227•IPV4『线路58』
河北卫视,http://118.249.23.16:4022/udp/239.76.252.199:9000$LR•227•IPV4『线路59』
河北卫视,http://171.213.196.134:8088/udp/239.93.0.132:5140$LR•227•IPV4『线路60』
河北卫视,http://171.213.196.134:8088/udp/239.93.1.202:5140$LR•227•IPV4『线路61』
河北卫视,http://114.228.152.34:8888/rtp/239.49.8.188:6000$LR•227•IPV4『线路62』
河北卫视,http://180.119.183.89:8800/rtp/239.49.8.188:6000$LR•227•IPV4『线路63』
河北卫视,http://183.185.129.160:8085/rtp/226.0.2.178:9336$LR•227•IPV4『线路64』
河北卫视,http://183.185.129.160:8085/rtp/226.0.2.65:8432$LR•227•IPV4『线路65』
河北卫视,http://183.185.105.197:8082/rtp/226.0.2.178:9336$LR•227•IPV4『线路66』
河北卫视,http://183.185.105.197:8082/rtp/226.0.2.65:8432$LR•227•IPV4『线路67』
河北卫视,http://121.227.243.195:7766/rtp/239.49.8.188:6000$LR•227•IPV4『线路68』
河北卫视,http://49.67.96.109:55555/rtp/239.49.8.188:6000$LR•227•IPV4『线路69』
河北卫视,http://home.wwang.pw:35455/itv/5000000006000040016.m3u8?cdn=bestzb$LR•227•IPV4『线路70』
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0169&tk=a0c4f6cfaba3$LR•227•IPV4『线路71』
河北卫视,https://www.yangshipin.cn/tv/home?pid=600002493$LR•227•IPV4『线路72』
河北卫视,http://111.14.181.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路73』
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8$LR•227•IPV4『线路74』
河北卫视,http://36.105.100.208:35455/itv/5000000006000040016.m3u8?cdn=bestzb$LR•227•IPV4『线路75』
河北卫视,http://121.33.239.242:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路76』
河北卫视,http://139.196.214.238/rtp/239.45.1.44:5140$LR•227•IPV4『线路77』
河北卫视,http://120.192.226.35:8009/hls/55/index.m3u8$LR•227•IPV4『线路78』
河北卫视,http://113.56.95.69:53765/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路79』
河北卫视,http://123.182.60.29:9002/hls/18/index.m3u8$LR•227•IPV4『线路80』
河北卫视,http://61.138.128.226:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路81』
河北卫视,http://222.173.108.238:352/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路82』
河北卫视,http://113.118.15.210:808/hls/54/index.m3u8$LR•227•IPV4『线路83』
河北卫视,http://110.7.131.4:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路84』
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6178&tk=23a9aca1f79f$LR•227•IPV4『线路85』
河北卫视,http://8.138.7.223/tv/dl/careryun.php?id=34$LR•227•IPV4『线路86』
河北卫视,http://60.172.130.146:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路87』
河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路88』
河北卫视,http://180.213.174.225:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路89』
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路90』
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8$LR•227•IPV4『线路91』
河北卫视,http://111.160.17.2:59901/tsfile/live/0001_39.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路92』
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路93』
河北卫视,http://183.11.239.36:808/hls/54/index.m3u8$LR•227•IPV4『线路94』
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$LR•227•IPV4『线路95』
河北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.19:11111$LR•227•IPV4『线路96』
河北卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.20:11111$LR•227•IPV4『线路97』
河北卫视,http://39.164.180.36:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•227•IPV4『线路98』
河北卫视,http://222.174.239.62:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路99』
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路100』
河北卫视,http://psp94525.iask.in:6688/udp/239.93.1.202:5140$LR•227•IPV4『线路101』
河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路102』
河北卫视,http://drive.mxmy.net:8888/udp/239.3.1.148:8072$LR•227•IPV4『线路103』
河北卫视,http://lu.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb$LR•227•IPV4『线路104』
河北卫视,http://live.wqwqwq.sbs/itv/5000000006000040016.m3u8?cdn=bestzb$LR•227•IPV4『线路105』
河北卫视,http://182.91.124.224:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0$LR•227•IPV4『线路106』
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8?key=txiptv$LR•227•IPV4『线路107』
河北卫视,http://139.129.231.228/rtp/239.21.1.168:5002$LR•227•IPV4『线路108』
河北卫视,http://116.117.104.34:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路109』
河北卫视,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$LR•227•IPV4『线路110』
河北卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.57:8336$LR•227•IPV4『线路111』
河北卫视,http://wouu.net:9977/udp/239.93.0.132:5140$LR•227•IPV4『线路112』
河北卫视,http://110.7.131.146:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路113』
河北卫视,http://110.7.131.40:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路114』
河北卫视,http://110.7.131.193:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路115』
河北卫视,http://110.7.131.231:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路116』
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路117』
河北卫视,http://117.27.190.42:9998/tsfile/live/23266_1.m3u8$LR•227•IPV4『线路118』
河北卫视,http://61.157.139.15:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路119』
河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路120』
河北卫视,http://110.80.17.38:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路121』
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路122』
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路123』
河北卫视,http://58.57.40.22:9901/tsfile/live/1044_1.m3u8$LR•227•IPV4『线路124』
河北卫视,http://61.138.128.226:19901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路125』
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路126』
河北卫视,http://119.32.12.17:2901/udp/224.1.100.20:11111$LR•227•IPV4『线路127』
河北卫视,http://125.89.163.44:8888/udp/239.77.1.214:5146$LR•227•IPV4『线路128』
河北卫视,http://116.131.190.210:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路129』
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002$LR•227•IPV4『线路130』
河北卫视,http://223.145.224.77:8000/udp/239.76.252.199:9000$LR•227•IPV4『线路131』
河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路132』
河北卫视,http://60.8.49.38:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路133』
河北卫视,http://223.145.224.76:8000/udp/239.76.245.199:1234$LR•227•IPV4『线路134』
河北卫视,http://223.145.224.77:8000/udp/239.76.245.199:1234$LR•227•IPV4『线路135』
河北卫视,http://psp94525.iask.in:6688/udp/239.93.0.132:5140$LR•227•IPV4『线路136』
河北卫视,http://218.29.168.146:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路137』
河北卫视,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv$LR•227•IPV4『线路138』
河北卫视,http://dms.yryyj.site:8188/udp/239.76.245.199:1234$LR•227•IPV4『线路139』
河北卫视,http://60.7.56.33:4000/udp/239.253.92.154:6011$LR•227•IPV4『线路140』
河北卫视,http://218.13.14.6:60050/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路141』
河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路142』
河北卫视,http://180.117.149.221:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路143』
河北卫视,http://60.214.104.110:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路144』
河北卫视,http://223.145.224.76:8000/udp/239.76.252.199:9000$LR•227•IPV4『线路145』
河北卫视,http://14.112.86.85:4022/udp/239.77.1.214:5146$LR•227•IPV4『线路146』
河北卫视,http://114.252.238.87:8000/udp/239.3.1.148:8072$LR•227•IPV4『线路147』
河北卫视,http://120.234.5.29:6000/udp/239.20.0.56:3176$LR•227•IPV4『线路148』
河北卫视,http://125.82.171.210:8888/rtp/235.254.198.128:1788$LR•227•IPV4『线路149』
河北卫视,http://123.129.70.178:9901/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路150』
河北卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_HEBEI-CQ$LR•227•IPV4『线路151』
河北卫视,http://115.60.241.249:2000/rtp/225.1.4.123:1304$LR•227•IPV4『线路152』
河北卫视,http://123.132.233.194:352/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路153』
河北卫视,http://125.82.168.238:8888/rtp/235.254.198.128:1788$LR•227•IPV4『线路154』
河北卫视,http://220.249.114.102:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$LR•227•IPV4『线路155』
河北卫视,http://61.136.67.238:50085/tsfile/live/0117_1.m3u8$LR•227•IPV4『线路156』
